Age,Cluster,District,Female_15_29,Female_30,Gendered_HH_Type,KFP_Comp_Feed,KFP_Comp_Feed_2,KFP_criticalhandwashing,KFP_Dietary_Diversity,KFP_Exclusive,KFP_Initiation,KFP_minmeal,Men_15_29,Men_30,Participate_CareGroup,Participate_CashTransfer,Participate_Disaster,Participate_FFB,Participate_GenderedClimate,Participate_IGA,Participate_Natural,Participate_PTS,Participate_ResilienceDesign,Participate_SAADialoguesGender,Participate_SuppFeeding,Participate_TVET,Participate_VillageSavings,Participate_WASH,Sex,Village,Ward,Frame1_3,Frame3,program,KFP_contbf,KFP_micronutrient,KFP_TimelyImmun,Participate_AgrLoan,Participate_CommSupp,Participate_DykeCon,Participate_Irrigation,Participate_Livestock,Participate_Marketing,Participate_Meg,Participate_Radio,Participate_TVET_formal,Participate_TVET_informal,Participate_WaterManage,Participate_YouthGroup,source_caregroup,source_cluster,source_healthfacil,source_interpersonal,source_other,source_promoter,source_radio,source_socialmedia,source_tfd,source_training,frame_c06,KFP_sum,interventions,frame
24,NAMADINGO,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,0,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,NAMADINGO 2,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,Health and Nutrition,0,14,1
25,NAMADINGO,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MISI,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,Health and Nutrition,0,11,1
40,NAMADINGO,ZOMBA,3,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,3,0,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,NAMADINGO 2,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,Health and Nutrition,0,13,1
30,NAMADINGO,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,KALINGO,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,Health and Nutrition,0,13,1
18,KUMBWANI,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MTEHE,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,Health and Nutrition,0,15,1
28,NAMADINGO,ZOMBA,1,0,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,KALINGO,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,Health and Nutrition,0,17,1
21,NASULUMA,MANGOCHI,4,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,CHILIBWE,CHILIPA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,Health and Nutrition,0,17,1
37,MLONGOTI,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,1,NA,0,0,1,NA,1,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,Health and Nutrition,2,16,1
22,MLONGOTI,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,2,2,1,2,2,2,2,2,2,2,Health and Nutrition,0,12,1
24,MLONGOTI,MANGOCHI,1,0,Adult Female no Adult Male (FnM),NA,0,NA,0,0,1,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,2,2,1,2,2,2,2,2,2,2,Health and Nutrition,1,13,1
28,MLONGOTI,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,Health and Nutrition,0,12,1
28,NAMADINGO,ZOMBA,2,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,MISI,KUNTUMANJI,NA,NA,TITUKULANE,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,Health and Nutrition,1,17,1
23,NAMADINGO,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,1,Female,NKUKUMIRA,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,Health and Nutrition,0,17,1
23,KUMBWANI,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,1,0,0,NA,1,0,0,1,0,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,MTEHE,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,Health and Nutrition,1,15,1
28,NAMADINGO,ZOMBA,1,0,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,1,Female,MISI,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,2,1,2,2,1,2,2,2,2,Health and Nutrition,0,14,1
23,MLONGOTI,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,1,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,2,2,1,2,2,2,1,Health and Nutrition,1,16,1
26,MLONGOTI,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,Health and Nutrition,0,15,1
33,MLONGOTI,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,Health and Nutrition,0,15,1
29,MLONGOTI,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,Health and Nutrition,0,12,1
23,MLONGOTI,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,Health and Nutrition,0,11,1
36,MLONGOTI,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,Health and Nutrition,0,13,1
26,NASULUMA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,CHILIBWE,CHILIPA,NA,NA,TITUKULANE,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,Health and Nutrition,1,17,1
25,NASULUMA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,0,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,CHILIBWE,CHILIPA,NA,NA,TITUKULANE,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,2,1,1,1,2,1,Health and Nutrition,0,6,1
23,KUMBWANI,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,1,NA,1,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,MTEHE,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,Health and Nutrition,1,18,1
24,NAMADINGO,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,1,NA,1,1,0,0,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,0,Female,NAMADINGO 2,KUNTUMANJI,NA,NA,TITUKULANE,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,Health and Nutrition,3,14,1
21,KUMBWANI,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,1,NA,1,1,1,NA,1,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,MTEHE,KUNTUMANJI,NA,NA,TITUKULANE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,Health and Nutrition,7,18,1
35,CHIPANDE,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,1,NA,1,0,0,NA,1,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,NKHATA 1,CHIKOWI,NA,NA,TITUKULANE,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,Health and Nutrition,3,17,1
21,CHIPANDE,ZOMBA,1,0,Adult Female no Adult Male (FnM),NA,0,NA,1,0,0,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,NKHATA 1,CHIKOWI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,Health and Nutrition,1,18,1
40,CHIPANDE,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,1,0,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,1,Female,NKHATA 1,CHIKOWI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,Health and Nutrition,0,16,1
38,CHIPANDE,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,2,1,0,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,1,Female,NKHATA 1,CHIKOWI,NA,NA,TITUKULANE,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,Health and Nutrition,0,14,1
48,CHIPANDE,ZOMBA,3,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,NKHATA 1,CHIKOWI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,Health and Nutrition,0,17,1
18,CHIPANDE,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,1,1,Female,NKHATA 1,CHIKOWI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,Health and Nutrition,0,17,1
35,CHIPANDE,ZOMBA,0,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,1,0,1,0,1,NA,NA,NA,0,NA,NA,1,NA,NA,1,1,Female,NKHATA 1,CHIKOWI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,Health and Nutrition,0,17,1
36,CHINDAMBA,MANGOCHI,1,2,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,2,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,0,Female,CHINDAMBA,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,Health and Nutrition,0,15,1
38,CHINDAMBA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,CHINDAMBA,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,Health and Nutrition,0,17,1
20,MACHEMBA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,0,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,0,Female,MACHEMBA 1,CHIUNDA,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,Health and Nutrition,0,12,1
35,CHINDAMBA,MANGOCHI,3,2,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Female,MIZINGA,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,2,1,1,2,2,1,2,1,2,Health and Nutrition,0,9,1
38,MACHEMBA,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,MACHEMBA II,CHIUNDA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,Health and Nutrition,0,16,1
37,MACHEMBA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Female,MACHEMBA 1,CHIUNDA,NA,NA,TITUKULANE,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,2,1,1,2,1,1,2,2,2,Health and Nutrition,0,9,1
30,MACHEMBA,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,MACHEMBA 1,CHIUNDA,NA,NA,TITUKULANE,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,Health and Nutrition,0,12,1
43,MACHEMBA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Female,MACHEMBA 1,CHIUNDA,NA,NA,TITUKULANE,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,Health and Nutrition,0,10,1
32,MACHEMBA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MACHEMBA 1,CHIUNDA,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,Health and Nutrition,0,10,1
29,CHINDAMBA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,CHINDAMBA,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,2,2,1,1,1,2,1,Health and Nutrition,0,8,1
23,CHINDAMBA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,KATEMANGU,CHOWE,NA,NA,TITUKULANE,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,2,1,1,1,2,1,Health and Nutrition,0,5,1
31,CHINDAMBA,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,2,0,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,KATEMANGU,CHOWE,NA,NA,TITUKULANE,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,Health and Nutrition,0,7,1
25,CHINDAMBA,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,KATEMANGU,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,Health and Nutrition,0,16,1
38,CHINDAMBA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,1,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MASANGANO,CHOWE,NA,NA,TITUKULANE,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,2,1,1,2,1,2,2,2,2,Health and Nutrition,1,8,1
46,CHINDAMBA,MANGOCHI,3,2,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,1,0,0,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,0,Female,MTAKATAKA,CHOWE,NA,NA,TITUKULANE,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,2,1,1,2,2,2,2,2,2,Health and Nutrition,1,11,1
31,CHINDAMBA,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,0,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,0,Female,MASANGANO,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,Health and Nutrition,0,14,1
23,NKATA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,CHIPOLE,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,1,2,1,1,2,2,2,Health and Nutrition,0,14,1
32,NKATA,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,CHIPOLE,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,Health and Nutrition,0,14,1
31,NKATA,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,CHIPOLE,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,Health and Nutrition,0,14,1
24,NKATA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,CHIPOLE,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,2,1,1,2,1,2,2,2,2,Health and Nutrition,0,10,1
36,NKATA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,CHIPOLE,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,2,2,1,1,2,1,Health and Nutrition,0,9,1
30,NKATA,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,CHIPOLE,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,Health and Nutrition,0,11,1
33,NKATA,MANGOCHI,0,5,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,CHIPOLE,CHOWE,NA,NA,TITUKULANE,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,Health and Nutrition,0,7,1
32,NKATA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,CHIPOLE,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,Health and Nutrition,0,12,1
36,NKATA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,2,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,CHIPOLE,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,Health and Nutrition,0,10,1
23,NKATA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,1,NA,NA,0,0,Female,CHIPOLE,CHOWE,NA,NA,TITUKULANE,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,2,1,1,2,1,1,1,2,1,Health and Nutrition,0,9,1
